,age,job,marital,education,default,housing,loan,contact,month,day_week,campaign,previous,poutcome,subscribed
8932,46,7,2,3,2,1,1,2,5,3,3,0,2,no
8933,41,2,2,3,2,1,1,2,5,3,2,0,2,no
8934,37,8,2,4,1,3,1,2,5,3,1,0,2,no
8935,49,2,2,1,2,3,1,2,5,3,2,0,2,no
8936,34,8,2,4,1,1,1,2,5,3,1,0,2,no
8937,37,8,2,4,1,1,1,2,5,3,1,0,2,no
8938,29,8,3,4,1,3,1,2,5,3,2,0,2,no
8939,26,2,3,3,1,3,1,2,5,3,2,0,2,no
8940,31,1,2,7,1,1,1,2,5,3,2,0,2,no
8941,50,10,2,6,2,3,1,2,5,3,1,0,2,no
8942,55,1,2,1,1,1,1,2,5,3,4,0,2,no
8943,40,10,2,3,2,3,1,2,5,3,2,0,2,no
8944,50,5,2,8,1,3,1,2,5,3,2,0,2,no
8945,52,5,1,7,1,1,1,2,5,3,1,0,2,no
8946,39,8,2,4,1,1,1,2,5,3,1,0,2,no
8947,31,5,3,7,2,1,3,2,5,3,2,0,2,no
8948,39,1,2,4,2,3,1,2,5,3,1,0,2,no
8949,38,2,2,4,1,1,1,2,5,3,2,0,2,no
8950,38,8,2,1,1,3,1,2,5,3,2,0,2,no
8951,60,6,2,6,1,3,1,2,5,3,2,0,2,no
8952,34,10,3,6,1,1,1,2,5,3,8,0,2,no
8953,37,10,2,7,1,1,1,2,5,3,1,0,2,no
8954,32,4,2,2,2,1,1,2,5,3,1,0,2,no
8955,48,5,2,7,1,1,3,2,5,3,1,0,2,no
8956,42,2,2,1,2,3,1,2,5,3,1,0,2,no
8957,29,2,2,3,2,1,3,2,5,3,3,0,2,no
8958,31,10,2,7,1,1,1,2,5,3,2,0,2,yes
8959,40,1,2,4,1,1,1,2,5,3,2,0,2,no
8960,40,1,3,8,2,1,1,2,5,3,1,0,2,no
8961,31,10,2,7,1,1,1,2,5,3,1,0,2,no
8962,58,3,1,7,1,1,1,2,5,3,2,0,2,no
8963,40,3,2,7,2,1,1,2,5,3,3,0,2,no
8964,48,2,2,2,1,1,1,2,5,3,2,0,2,no
8965,34,1,3,7,1,1,1,2,5,3,1,0,2,no
8966,41,2,2,1,1,1,1,2,5,3,1,0,2,no
8967,36,2,3,3,1,3,1,2,5,3,10,0,2,no
8968,41,2,2,1,1,1,1,2,5,3,1,0,2,no
8969,37,3,2,7,1,2,2,2,5,3,7,0,2,no
8970,33,1,2,7,1,2,2,2,5,3,1,0,2,no
8971,38,4,2,3,2,2,2,2,5,3,1,0,2,no
8972,38,1,2,7,1,3,1,2,5,3,1,0,2,no
8973,36,1,2,3,1,3,1,2,5,3,4,0,2,no
8974,34,8,1,6,2,3,1,2,5,3,1,0,2,no
8975,45,12,2,8,2,1,3,2,5,3,1,0,2,no
8976,43,1,2,7,1,1,1,2,5,3,4,0,2,no
8977,31,10,3,7,2,3,1,2,5,3,2,0,2,yes
8978,52,5,2,7,1,1,1,2,5,3,2,0,2,no
8979,35,2,2,6,1,3,1,2,5,3,2,0,2,no
8980,47,1,2,7,2,1,1,2,5,3,2,0,2,no
8981,26,4,2,7,1,1,1,2,5,3,2,0,2,no
8982,35,2,1,3,1,1,1,2,5,3,2,0,2,no
8983,57,7,2,7,2,3,1,2,5,3,3,0,2,no
8984,50,10,2,6,1,1,1,2,5,3,1,0,2,no
8985,43,1,2,8,1,3,1,2,5,3,2,0,2,no
8986,41,2,1,6,1,2,2,2,5,3,6,0,2,no
8987,47,2,2,2,2,3,1,2,5,3,2,0,2,no
8988,48,2,1,1,2,3,1,2,5,3,3,0,2,no
8989,45,10,2,6,1,1,1,2,5,3,3,0,2,no
8990,30,2,3,3,2,1,1,2,5,3,4,0,2,no
8991,45,2,2,2,2,1,1,2,5,3,1,0,2,no
8992,34,3,2,1,1,1,1,2,5,3,24,0,2,no
8993,56,1,1,8,1,1,1,2,5,3,2,0,2,no
8994,36,1,2,4,1,1,1,2,5,3,4,0,2,no
8995,45,2,2,2,2,1,1,2,5,3,2,0,2,no
8996,31,1,3,3,1,1,1,2,5,3,2,0,2,no
8997,40,2,2,3,2,1,1,2,5,3,11,0,2,no
8998,41,1,2,4,1,1,1,2,5,3,2,0,2,no
8999,32,8,2,4,2,1,1,2,5,3,2,0,2,no
9000,52,4,2,1,2,1,1,2,5,3,2,0,2,no
9001,39,1,2,4,1,3,1,2,5,3,2,0,2,no
9002,47,2,2,3,1,3,1,2,5,3,4,0,2,no
9003,29,8,3,4,1,3,1,2,5,3,3,0,2,yes
9004,46,5,2,2,2,1,1,2,5,3,2,0,2,no
9005,34,8,3,4,1,1,1,2,5,3,2,0,2,no
9006,35,10,3,4,1,3,1,2,5,3,2,0,2,no
9007,30,10,1,6,1,3,1,2,5,3,3,0,2,no
9008,31,3,2,7,1,3,1,2,5,3,2,0,2,no
9009,37,2,2,3,1,2,2,2,5,3,4,0,2,no
9010,40,1,2,4,1,1,1,2,5,3,2,0,2,no
9011,47,2,2,1,2,3,1,2,5,3,5,0,2,no
9012,43,1,2,6,1,3,1,2,5,3,2,0,2,no
9013,30,2,2,3,1,1,1,2,5,3,29,0,2,no
9014,41,8,2,4,1,1,1,2,5,3,2,0,2,no
9015,46,1,1,7,1,1,1,2,5,3,2,0,2,no
9016,32,10,2,6,1,1,1,2,5,3,2,0,2,no
9017,47,3,2,6,2,2,2,2,5,3,3,0,2,no
9018,32,8,3,2,1,2,2,2,5,3,3,0,2,no
9019,37,3,2,3,1,3,3,2,5,3,2,0,2,no
9020,27,2,3,3,1,1,3,2,5,3,2,0,2,no
9021,39,1,2,7,1,3,1,2,5,3,3,0,2,no
9022,56,10,2,6,2,3,1,2,5,3,2,0,2,no
9023,39,5,1,7,2,1,1,2,5,3,2,0,2,no
9024,35,2,2,2,2,1,1,2,5,3,7,0,2,no
9025,36,5,1,6,1,1,1,2,5,3,2,0,2,no
9026,49,10,2,7,1,3,3,2,5,3,3,0,2,no
9027,40,3,2,3,1,3,1,2,5,3,3,0,2,no
9028,34,2,1,6,1,1,1,2,5,3,4,0,2,yes
9029,51,11,2,4,1,1,1,2,5,3,3,0,2,no
9030,38,3,2,7,1,1,1,2,5,3,3,0,2,no
9031,37,1,2,3,1,3,1,2,5,3,3,0,2,no
9032,51,1,2,7,1,1,1,2,5,3,3,0,2,no
9033,34,1,3,3,2,3,1,2,5,3,6,0,2,no
9034,47,1,2,8,2,3,3,2,5,3,3,0,2,no
9035,38,5,2,4,2,1,3,2,5,3,2,0,2,no
9036,43,8,2,3,1,1,1,2,5,3,17,0,2,no
9037,46,2,2,3,2,1,1,2,5,3,2,0,2,no
9038,38,1,3,4,2,3,1,2,5,3,2,0,2,no
9039,25,8,3,6,1,3,1,2,5,3,3,0,2,no
9040,37,10,2,6,1,1,1,2,5,3,3,0,2,no
9041,46,1,1,7,1,1,1,2,5,3,2,0,2,no
9042,52,2,2,8,2,3,1,2,5,3,3,0,2,no
9043,34,1,3,7,2,1,1,2,5,3,16,0,2,no
9044,37,10,2,6,1,1,1,2,5,3,5,0,2,no
9045,40,1,2,7,2,1,1,2,5,3,2,0,2,no
9046,27,2,2,1,1,3,1,2,5,3,3,0,2,no
9047,43,10,2,3,2,1,1,2,5,3,2,0,2,no
9048,29,2,2,4,1,1,1,2,5,3,13,0,2,no
9049,45,7,2,7,2,1,1,2,5,3,2,0,2,no
9050,36,8,2,4,1,3,1,2,5,3,2,0,2,no
9051,30,5,3,7,1,1,1,2,5,3,7,0,2,no
9052,48,1,1,4,1,3,3,2,5,3,2,0,2,no
9053,41,1,2,4,1,3,3,2,5,3,4,0,2,no
9054,42,1,2,7,2,3,1,2,5,3,2,0,2,no
9055,37,2,2,1,1,3,1,2,5,3,2,0,2,no
9056,48,2,2,1,1,1,1,2,5,3,2,0,2,no
9057,38,11,2,1,2,1,1,2,5,3,26,0,2,no
9058,41,10,2,7,1,2,2,2,5,3,10,0,2,no
9059,35,10,2,6,1,3,1,2,5,3,31,0,2,no
9060,39,2,2,2,1,1,1,2,5,3,5,0,2,no
9061,45,8,1,8,1,1,1,2,5,3,2,0,2,no
9062,23,2,2,4,1,1,3,2,5,3,3,0,2,no
9063,42,11,2,2,2,1,1,2,5,3,2,0,2,no
9064,31,8,2,4,2,3,1,2,5,3,12,0,2,no
9065,43,2,2,3,1,1,1,2,5,3,2,0,2,no
9066,25,10,3,7,1,3,3,2,5,3,2,0,2,no
9067,36,1,2,4,1,3,1,2,5,3,2,0,2,no
9068,46,10,2,6,2,3,1,2,5,3,2,0,2,no
9069,57,10,3,6,1,3,1,2,5,3,2,0,2,no
9070,41,2,2,1,1,1,1,2,5,3,2,0,2,no
9071,44,8,2,4,1,3,1,2,5,3,3,0,2,no
9072,53,10,2,6,2,3,1,2,5,3,6,0,2,no
9073,46,5,2,7,1,3,1,2,5,3,3,0,2,no
9074,29,8,3,4,1,1,1,2,5,3,3,0,2,no
9075,45,4,2,6,2,1,1,2,5,3,3,0,2,no
9076,42,2,1,4,1,1,3,2,5,3,7,0,2,no
9077,50,2,2,1,2,1,1,2,5,3,1,0,2,no
9078,44,4,2,1,2,1,1,2,5,3,2,0,2,no
9079,32,4,2,4,1,1,1,2,5,3,1,0,2,no
9080,32,4,3,4,1,1,1,2,5,3,2,0,2,no
9081,35,1,2,7,1,3,1,2,5,1,4,0,2,no
9082,30,8,2,4,2,1,1,2,5,1,1,0,2,no
9083,30,8,2,4,2,2,2,2,5,1,1,0,2,no
9084,30,8,2,4,2,1,3,2,5,1,1,0,2,no
9085,31,8,2,4,1,3,1,2,5,1,1,0,2,no
9086,50,3,2,8,1,1,1,2,5,1,2,0,2,no
9087,36,2,2,4,1,3,1,2,5,1,1,0,2,no
9088,48,1,1,7,1,1,1,2,5,1,4,0,2,no
9089,36,2,2,4,1,1,1,2,5,1,4,0,2,no
9090,50,2,2,1,2,3,3,2,5,1,15,0,2,no
9091,47,3,2,8,2,1,1,2,5,1,2,0,2,no
9092,54,6,2,6,1,3,1,2,5,1,2,0,2,no
9093,33,1,3,7,1,1,3,2,5,1,4,0,2,no
9094,41,5,2,4,1,2,2,2,5,1,1,0,2,no
9095,35,8,2,4,1,3,1,2,5,1,11,0,2,no
9096,33,2,3,3,2,3,1,2,5,1,1,0,2,no
9097,44,5,3,7,2,1,1,2,5,1,1,0,2,no
9098,38,2,1,8,1,1,1,2,5,1,1,0,2,no
9099,46,2,2,4,2,1,1,2,5,1,3,0,2,no
9100,35,2,2,3,1,1,3,2,5,1,1,0,2,no
9101,39,8,2,4,1,3,1,2,5,1,1,0,2,yes
9102,33,2,2,3,1,1,1,2,5,1,1,0,2,no
9103,60,1,3,4,1,1,1,2,5,1,1,0,2,no
9104,36,10,2,6,1,1,1,2,5,1,3,0,2,no
9105,54,10,2,3,1,1,1,2,5,1,9,0,2,no
9106,35,10,2,7,1,3,1,2,5,1,3,0,2,no
9107,32,5,2,4,1,1,1,2,5,1,2,0,2,no
9108,30,2,2,3,1,2,2,2,5,1,1,0,2,no
9109,34,8,2,4,2,1,1,2,5,1,2,0,2,no
9110,54,3,2,3,1,1,3,2,5,1,6,0,2,no
9111,50,1,2,4,1,1,3,2,5,1,1,0,2,no
9112,41,4,2,2,2,1,1,2,5,1,1,0,2,no
9113,54,5,2,4,2,1,1,2,5,1,1,0,2,no
9114,44,10,2,3,1,3,1,2,5,1,2,0,2,no
9115,31,2,2,8,1,1,1,2,5,1,5,0,2,no
9116,38,10,2,6,1,3,1,2,5,1,2,0,2,no
9117,53,8,2,4,2,1,1,2,5,1,1,0,2,no
9118,37,2,2,1,1,1,1,2,5,1,3,0,2,no
9119,49,10,2,6,1,3,1,2,5,1,2,0,2,no
9120,45,7,2,1,2,1,1,2,5,1,1,0,2,no
9121,40,10,2,6,1,1,1,2,5,1,1,0,2,no
9122,50,2,2,1,2,3,1,2,5,1,1,0,2,no
9123,41,2,2,3,2,3,1,2,5,1,3,0,2,no
9124,56,2,2,1,2,1,1,2,5,1,2,0,2,no
9125,43,2,2,3,1,1,1,2,5,1,3,0,2,no
9126,34,1,2,7,1,3,1,2,5,1,2,0,2,no
9127,54,10,2,7,2,3,3,2,5,1,1,0,2,no
9128,57,5,1,7,1,3,1,2,5,1,1,0,2,no
9129,58,10,2,8,1,3,1,2,5,1,1,0,2,no
9130,54,10,2,7,2,1,1,2,5,1,1,0,2,no
9131,42,2,2,2,1,3,1,2,5,1,1,0,2,no
9132,47,10,2,3,1,1,1,2,5,1,1,0,2,no
9133,31,1,3,7,1,1,1,2,5,1,1,0,2,no
9134,48,11,2,4,2,3,1,2,5,1,1,0,2,no
9135,36,5,2,7,1,1,3,2,5,1,5,0,2,no
9136,39,2,2,3,2,3,1,2,5,1,3,0,2,no
9137,27,8,3,6,1,1,1,2,5,1,5,0,2,no
9138,33,1,2,6,1,3,3,2,5,1,2,0,2,no
9139,30,7,2,6,1,1,1,2,5,1,2,0,2,no
9140,50,5,2,7,1,1,1,2,5,1,5,0,2,no
9141,50,7,2,7,1,1,1,2,5,1,2,0,2,no
9142,41,1,3,4,1,3,1,2,5,1,2,0,2,no
9143,26,8,3,4,1,1,1,2,5,1,1,0,2,no
9144,51,8,2,4,2,3,1,2,5,1,2,0,2,no
9145,32,1,3,7,1,3,3,2,5,1,2,0,2,no
9146,44,2,2,1,1,3,3,2,5,1,1,0,2,no
9147,44,2,2,1,1,3,1,2,5,1,1,0,2,no
9148,39,10,2,8,1,1,1,2,5,1,3,0,2,no
9149,56,2,2,1,2,1,1,2,5,1,2,0,2,yes
9150,35,2,3,8,1,1,3,2,5,1,1,0,2,no
9151,40,1,1,3,1,1,1,2,5,1,5,0,2,no
9152,41,2,2,1,2,1,1,2,5,1,3,0,2,no
9153,29,10,2,6,1,1,1,2,5,1,1,0,2,no
9154,48,8,2,4,2,3,1,2,5,1,1,0,2,no
9155,33,2,2,1,2,1,1,2,5,1,2,0,2,no
9156,31,2,3,4,1,1,1,2,5,1,2,0,2,no
9157,52,7,2,1,2,1,3,2,5,1,2,0,2,yes
9158,58,10,1,3,1,1,1,2,5,1,3,0,2,no
9159,45,2,2,3,2,3,1,2,5,1,3,0,2,no
9160,34,10,2,6,1,1,1,2,5,1,2,0,2,no
9161,35,2,2,1,1,1,1,2,5,1,1,0,2,no
9162,32,10,3,4,1,1,1,2,5,1,1,0,2,no
9163,50,8,2,8,2,1,1,2,5,1,5,0,2,no
9164,53,2,2,1,1,1,1,2,5,1,3,0,2,no
9165,45,1,3,3,2,3,1,2,5,1,2,0,2,no
9166,36,8,2,4,1,1,1,2,5,1,2,0,2,no
9167,52,10,2,3,1,1,1,2,5,1,1,0,2,no
9168,41,2,2,4,2,1,3,2,5,1,1,0,2,no
9169,50,10,2,6,1,1,3,2,5,1,1,0,2,no
9170,57,6,2,1,1,1,1,2,5,1,3,0,2,no
9171,34,1,3,4,1,3,1,2,5,1,16,0,2,no
9172,30,8,2,4,1,3,1,2,5,1,1,0,2,no
9173,33,7,2,3,1,1,1,2,5,1,1,0,2,no
9174,53,2,2,3,2,1,3,2,5,1,1,0,2,no
9175,35,11,2,7,1,3,3,2,5,1,1,0,2,no
9176,34,2,2,3,2,1,1,2,5,1,2,0,2,no
9177,41,10,2,3,1,3,1,2,5,1,1,0,2,no
9178,39,1,2,4,2,3,1,2,5,1,3,0,2,no
9179,55,8,2,4,2,3,1,2,5,1,1,0,2,no
9180,42,8,2,6,1,1,1,2,5,1,1,0,2,no
9181,40,8,1,2,1,1,3,2,5,1,1,0,2,no
9182,30,8,1,4,1,3,1,2,5,1,2,0,2,no
9183,56,2,2,4,2,3,1,2,5,1,3,0,2,no
9184,41,5,2,8,1,3,1,2,5,1,1,0,2,no
9185,32,2,2,4,2,1,1,2,5,1,2,0,2,no
9186,35,1,3,7,1,3,1,2,5,1,1,0,2,no
9187,42,6,2,3,2,1,1,2,5,1,1,0,2,no
9188,28,1,3,7,1,1,1,2,5,1,1,0,2,no
9189,52,12,2,1,1,3,1,2,5,1,1,0,2,no
9190,38,1,2,7,1,1,1,2,5,1,13,0,2,no
9191,35,11,2,7,1,1,1,2,5,1,2,0,2,no
9192,58,8,2,4,2,3,3,2,5,1,13,0,2,no
9193,35,3,1,4,1,1,1,2,5,1,2,0,2,no
9194,39,1,3,4,1,3,1,2,5,1,3,0,2,no
9195,37,2,2,3,1,3,1,2,5,1,1,0,2,no
9196,33,2,2,6,1,3,1,2,5,1,11,0,2,yes
9197,40,1,3,4,1,1,1,2,5,1,1,0,2,no
9198,35,2,2,4,1,1,1,2,5,1,1,0,2,no
9199,42,2,2,1,2,1,1,2,5,1,1,0,2,no
9200,26,3,2,7,1,3,1,2,5,1,3,0,2,no
9201,47,2,3,1,2,3,1,2,5,1,1,0,2,no
9202,28,1,2,4,1,1,3,2,5,1,2,0,2,no
9203,38,1,2,7,1,1,1,2,5,1,4,0,2,yes
9204,35,5,3,8,1,1,1,2,5,1,2,0,2,yes
9205,36,2,2,3,2,3,1,2,5,1,2,0,2,no
9206,35,10,3,7,1,1,1,2,5,1,3,0,2,no
9207,28,3,2,3,1,3,3,2,5,1,1,0,2,no
9208,43,5,2,7,1,1,1,2,5,1,5,0,2,no
9209,38,4,2,3,1,3,3,2,5,1,2,0,2,no
9210,44,2,2,3,2,3,3,2,5,1,2,0,2,no
9211,42,10,3,6,2,1,1,2,5,1,4,0,2,no
9212,35,2,2,3,1,1,1,2,5,1,1,0,2,no
9213,32,11,3,4,2,3,1,2,5,1,1,0,2,no
9214,41,12,2,2,1,1,3,2,5,1,4,0,2,no
9215,32,2,2,2,1,1,1,2,5,1,2,0,2,yes
9216,30,1,2,7,1,1,3,2,5,1,2,0,2,no
9217,35,1,2,4,2,1,1,2,5,1,3,0,2,no
9218,52,3,2,7,2,1,3,2,5,1,3,0,2,no
9219,48,2,2,1,1,2,2,2,5,1,3,0,2,no
9220,35,6,3,2,2,3,1,2,5,1,3,0,2,no
9221,44,10,2,6,2,1,1,2,5,1,1,0,2,no
9222,33,1,3,7,1,3,1,2,5,1,1,0,2,no
9223,47,1,2,4,2,2,2,2,5,1,1,0,2,no
9224,30,1,1,7,2,3,1,2,5,1,1,0,2,no
9225,47,1,2,4,2,1,3,2,5,1,1,0,2,no
9226,46,7,3,4,1,1,1,2,5,1,1,0,2,no
9227,43,2,2,3,1,2,2,2,5,1,1,0,2,no
9228,54,2,2,3,2,2,2,2,5,1,1,0,2,no
9229,33,8,2,4,2,1,1,2,5,1,3,0,2,no
9230,40,2,2,3,1,1,3,2,5,1,2,0,2,no
9231,40,2,2,1,2,1,3,2,5,1,2,0,2,no
9232,46,1,2,7,1,3,1,2,5,1,7,0,2,no
9233,31,1,2,4,1,3,3,2,5,1,4,0,2,no
9234,36,3,2,7,2,2,2,2,5,1,2,0,2,no
9235,46,3,2,8,2,3,1,2,5,1,1,0,2,no
9236,48,2,2,2,1,2,2,2,5,1,1,0,2,no
9237,30,2,2,3,1,3,1,2,5,1,1,0,2,no
9238,50,5,2,7,2,1,1,2,5,1,2,0,2,no
9239,40,2,2,6,2,1,1,2,5,1,2,0,2,yes
9240,58,8,2,1,1,1,1,2,5,1,1,0,2,no
9241,58,8,2,1,1,2,2,2,5,1,1,0,2,no
9242,48,2,2,2,1,1,1,2,5,1,1,0,2,no
9243,43,2,2,1,1,1,1,2,5,1,3,0,2,no
9244,27,7,3,7,1,1,1,2,5,1,2,0,2,no
9245,51,1,2,3,1,1,3,2,5,1,1,0,2,no
9246,39,2,2,3,2,1,1,2,5,1,3,0,2,no
9247,35,1,2,7,1,1,1,2,5,1,2,0,2,no
9248,42,2,2,3,1,3,1,2,5,1,5,0,2,no
9249,58,4,2,4,2,2,2,2,5,1,4,0,2,no
9250,34,2,2,1,1,1,1,2,5,1,2,0,2,no
9251,44,7,1,4,1,3,1,2,5,1,13,0,2,no
9252,40,1,2,7,1,3,1,2,5,1,3,0,2,no
9253,51,10,2,2,2,1,1,2,5,1,2,0,2,no
9254,42,10,2,3,1,1,1,2,5,1,2,0,2,no
9255,51,1,2,4,1,1,1,2,5,1,4,0,2,no
9256,48,7,2,7,1,1,1,2,5,1,3,0,2,yes
9257,47,8,2,4,1,1,1,2,5,1,2,0,2,no
9258,46,10,1,7,1,1,1,2,5,1,3,0,2,no
9259,34,1,2,7,1,1,1,2,5,1,2,0,2,no
9260,31,10,2,6,1,1,1,2,5,1,2,0,2,no
9261,37,2,2,3,1,3,1,2,5,1,2,0,2,no
9262,58,5,2,1,2,1,1,2,5,1,2,0,2,no
9263,37,10,2,6,1,1,1,2,5,1,5,0,2,no
9264,35,2,2,3,1,1,1,2,5,1,3,0,2,no
9265,39,11,2,7,1,1,1,2,5,1,1,0,2,no
9266,45,11,2,1,1,3,3,2,5,1,1,0,2,no
9267,41,2,2,3,2,3,1,2,5,1,1,0,2,no
9268,29,1,2,4,1,1,1,2,5,1,4,0,2,no
9269,33,10,2,7,1,3,1,2,5,1,2,0,2,no
9270,46,2,2,1,1,1,1,2,5,1,2,0,2,no
9271,40,2,3,8,1,1,3,2,5,1,2,0,2,no
9272,34,11,2,2,2,1,3,2,5,1,1,0,2,no
9273,51,2,2,1,1,3,3,2,5,1,2,0,2,no
9274,45,3,2,7,2,1,1,2,5,1,5,0,2,no
9275,41,10,1,1,1,1,1,2,5,1,2,0,2,no
9276,47,1,1,7,1,3,1,2,5,1,3,0,2,yes
9277,31,4,3,7,1,1,3,2,5,1,2,0,2,no
9278,34,2,2,1,1,3,3,2,5,1,2,0,2,no
9279,57,5,3,3,1,1,1,2,5,1,1,0,2,no
9280,37,3,2,7,2,3,1,2,5,1,8,0,2,no
9281,36,2,2,2,1,2,2,2,5,1,1,0,2,no
9282,47,2,2,1,1,3,1,2,5,1,2,0,2,no
9283,32,4,2,4,1,3,3,2,5,1,2,0,2,no
9284,43,1,2,4,1,3,1,2,5,1,2,0,2,no
9285,48,5,2,3,1,3,1,2,5,1,2,0,2,no
9286,31,1,3,7,1,1,1,2,5,1,2,0,2,no
9287,34,1,2,7,1,1,1,2,5,1,7,0,2,no
9288,31,2,2,1,1,1,1,2,5,1,6,0,2,no
9289,44,1,2,4,1,1,1,2,5,1,2,0,2,no
9290,37,3,2,7,1,3,1,2,5,1,2,0,2,no
9291,49,6,2,3,1,1,1,2,5,1,4,0,2,no
9292,32,1,3,4,1,1,3,2,5,1,2,0,2,no
9293,32,10,2,7,1,3,1,2,5,1,2,0,2,no
9294,31,5,2,7,1,3,1,2,5,1,5,0,2,no
9295,42,2,3,2,2,1,3,2,5,1,2,0,2,no
9296,29,1,3,4,1,3,1,2,5,1,4,0,2,no
9297,46,7,2,6,1,3,1,2,5,1,2,0,2,no
9298,55,11,2,1,2,3,3,2,5,1,2,0,2,no
9299,45,1,1,3,1,3,1,2,5,1,2,0,2,no
9300,38,2,2,3,1,2,2,2,5,1,4,0,2,no
9301,53,1,2,3,1,1,1,2,5,1,3,0,2,no
9302,38,10,3,6,1,2,2,2,5,1,3,0,2,no
9303,29,8,3,4,2,3,1,2,5,1,3,0,2,no
9304,30,2,2,1,2,1,3,2,5,1,8,0,2,no
9305,34,8,2,4,1,3,3,2,5,1,2,0,2,no
9306,57,6,2,7,1,3,1,2,5,1,2,0,2,no
9307,29,8,1,4,1,1,1,2,5,1,2,0,2,no
9308,49,4,2,1,2,3,1,2,5,1,2,0,2,no
9309,27,2,3,2,1,3,3,2,5,1,2,0,2,no
9310,46,2,2,6,1,1,1,2,5,1,2,0,2,no
9311,28,2,2,3,2,1,1,2,5,1,4,0,2,no
9312,36,10,2,4,1,1,1,2,5,1,4,0,2,no
9313,46,10,2,6,1,1,3,2,5,1,3,0,2,no
9314,37,4,2,7,1,3,1,2,5,1,2,0,2,no
9315,56,10,2,6,2,1,3,2,5,1,4,0,2,no
9316,38,2,2,3,2,2,2,2,5,1,1,0,2,no
9317,33,10,2,6,1,1,1,2,5,1,1,0,2,no
9318,40,2,2,1,2,1,1,2,5,1,2,0,2,no
9319,33,10,2,6,1,3,1,2,5,1,1,0,2,no
9320,39,5,2,7,1,3,1,2,5,1,24,0,2,no
9321,42,2,2,3,1,1,3,2,5,1,2,0,2,no
9322,44,10,2,6,2,3,1,2,5,1,2,0,2,no
9323,43,2,2,3,1,1,1,2,5,1,1,0,2,no
9324,32,2,2,6,1,1,1,2,5,1,1,0,2,no
9325,41,2,2,3,2,1,1,2,5,1,3,0,2,no
9326,38,10,2,6,1,1,1,2,5,1,24,0,2,no
9327,37,11,2,3,1,1,1,2,5,1,2,0,2,no
9328,55,1,2,4,1,2,2,2,5,1,1,0,2,no
9329,42,4,3,1,1,1,1,2,5,1,1,0,2,no
9330,40,7,2,1,2,1,1,2,5,1,1,0,2,no
9331,40,1,2,7,2,2,2,2,5,1,6,0,2,no
9332,56,2,2,3,2,1,1,2,5,1,2,0,2,no
9333,38,2,2,4,2,2,2,2,5,1,1,0,2,no
9334,38,2,2,4,2,1,1,2,5,1,1,0,2,no
9335,44,1,2,7,2,3,3,2,5,1,2,0,2,no
9336,37,10,3,4,1,3,3,2,5,1,1,0,2,no
9337,40,1,2,4,2,3,1,2,5,1,3,0,2,no
9338,41,2,2,3,1,1,1,2,5,1,1,0,2,yes
9339,38,1,2,3,2,3,1,2,5,1,2,0,2,no
9340,27,9,3,4,2,1,1,2,5,1,1,0,2,no
9341,41,12,3,8,2,3,1,2,5,1,2,0,2,no
9342,35,1,3,7,1,1,3,2,5,1,9,0,2,no
9343,39,5,2,2,2,3,1,2,5,1,3,0,2,no
9344,34,10,2,7,1,1,1,2,5,1,2,0,2,no
9345,34,2,1,6,1,1,1,2,5,1,23,0,2,no
9346,53,1,1,7,1,1,1,2,5,1,3,0,2,no
9347,45,1,2,4,1,1,1,2,5,1,5,0,2,no
9348,34,10,3,4,1,1,1,2,5,1,7,0,2,no
9349,47,10,2,3,1,3,1,2,5,1,2,0,2,no
9350,31,8,2,4,1,1,3,2,5,1,2,0,2,no
9351,39,5,2,7,1,1,1,2,5,1,1,0,2,no
9352,35,2,3,2,1,1,1,2,5,1,2,0,2,no
9353,37,2,3,6,1,3,1,2,5,1,1,0,2,no
9354,41,5,2,8,1,3,1,2,5,1,2,0,2,no
9355,34,8,2,4,2,2,2,2,5,1,3,0,2,no
9356,35,1,3,1,2,2,2,2,5,1,2,0,2,no
9357,43,10,3,3,1,3,1,2,5,1,2,0,2,no
9358,50,7,2,1,2,3,1,2,5,1,1,0,2,no
9359,36,2,2,1,1,3,1,2,5,1,3,0,2,no
9360,38,5,2,7,1,1,1,2,5,1,3,0,2,no
9361,53,1,1,7,1,1,1,2,5,1,5,0,2,no
9362,28,1,2,4,1,1,1,2,5,1,3,0,2,no
9363,35,1,3,2,1,3,3,2,5,1,1,0,2,no
9364,41,2,2,3,2,1,1,2,5,1,6,0,2,no
9365,33,10,2,6,1,1,1,2,5,1,2,0,2,no
9366,37,1,2,7,1,1,1,2,5,1,3,0,2,no
9367,35,1,2,7,1,1,1,2,5,1,2,0,2,no
9368,31,11,2,7,1,1,1,2,5,1,2,0,2,no
9369,51,10,2,6,2,3,1,2,5,1,1,0,2,no
9370,51,1,2,3,2,3,1,2,5,1,7,0,2,no
9371,50,7,2,7,1,3,1,2,5,1,2,0,2,no
9372,60,7,2,6,2,1,1,2,5,1,1,0,2,no
9373,28,2,2,2,2,1,1,2,5,1,2,0,2,no
9374,34,3,3,6,1,1,3,2,5,1,4,0,2,no
9375,52,7,3,7,2,3,1,2,5,1,1,0,2,no
9376,56,10,2,8,1,1,1,2,5,1,2,0,2,no
9377,42,1,3,7,1,1,1,2,5,1,2,0,2,no
9378,39,2,2,1,2,1,1,2,5,1,1,0,2,no
9379,39,2,1,3,1,2,2,2,5,1,1,0,2,no
9380,47,1,2,7,1,1,1,2,5,1,1,0,2,no
